id,img,label,text,text_with_tags
58197,img/58197.png,0,once you go black so does your face,once you go black so does your face tanning bed Indoor tanning Sun tanning Liver spot indoor tanning 
92185,img/92185.png,0,running tired of bitches from the dick? i give you the clamp that bitch down 3000,running tired of bitches from the dick? i give you the clamp that bitch down 3000 zelda meme Dalmatian Dog Breed Canidae Snout 
38704,img/38704.png,1,chicken niggers,chicken niggers niños nuggets Chicken nugget Chicken fingers Chicken Chicken nuggets for kids fear 34 white Man
75481,img/75481.png,0,this has nothing to do with this post but i have 2 barely fucked goats for sale,this has nothing to do with this post but i have 2 barely fucked goats for sale male and female goats Goat Sheep Sheep–goat hybrid Goat sausage happy 39 white Man
42309,img/42309.png,1,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots","we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots  Alexandria Ocasio-Cortez Ilhan Omar Ayanna Pressley Rashida Tlaib fear 31 latino hispanic Man"
4253,img/04253.png,0,sad world history,sad world history world war 1 World Gallipoli campaign  World war 
28971,img/28971.png,0,it wasn't my fault my truck has tranny issue's,it wasn't my fault my truck has tranny issue's customer Car Customer Customer Service Auto mechanic happy 27 white Man
26741,img/26741.png,0,on behalf of nsw go f@#k yourself queensland,on behalf of nsw go f@#k yourself queensland photo caption Human Human behavior Behavior Photo caption neutral 48 white Man
3685,img/03685.png,0,not all angels reside in heaven.. many walk the battlefield.,not all angels reside in heaven.. many walk the battlefield. wwii by drone World War II  World war Pacific War 
40286,img/40286.png,0,when each letter is a mental disorder,when each letter is a mental disorder mentally unstable Mental health Mental disorder Schizophrenia Health 
14695,img/14695.png,1,my dad is the best at hide and seek he's been gone for 15 years,my dad is the best at hide and seek he's been gone for 15 years sleep cat Cat Sleep Muscle tissue  neutral 24 black Man
59837,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft,your purchase of $19.99 comes to $21.36 after theft customer Kuopio Johanna Liukkonen   happy 25 black Man
54397,img/54397.png,0,when another dog pees on your lawn,when another dog pees on your lawn dog Shiba Inu Dog Breed Canidae Snout 
7192,img/07192.png,1,when you're a nazi officer and someone gives you the name and location of a jewish family,when you're a nazi officer and someone gives you the name and location of a jewish family himmler parade SS Nazi Party Gestapo Führer 
1392,img/01392.png,0,hello jesus thanks for making a way!,hello jesus thanks for making a way! hairstyle Dentistry Dental emergency Dentist Tooth decay happy 29 black Man
67219,img/67219.png,0,that's right white crackers,that's right white crackers police cat Salted Crackers Biscuit Vegetarian cuisine Snack 
14697,img/14697.png,0,"everyone knows hitting appliances that stop working, sometimes fixes the problem","everyone knows hitting appliances that stop working, sometimes fixes the problem floor Product design Design Jean Sport Aviation Center Floor "
68194,img/68194.png,0,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""","barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn"" funny pik Invertebrate Organism Plant NEST+m "
32468,img/32468.png,0,be sure to spay or neuter your spouse today,be sure to spay or neuter your spouse today funny Cat Dog Dog Bed Chew toy 
1524,img/01524.png,0,when you catch your goat with another man,when you catch your goat with another man denim Gun Handgun Gun safety Red flag law 
60937,img/60937.png,0,mississippi wind chime,mississippi wind chime table Stock photography iStock Wind Chime Image 
75428,img/75428.png,1,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people:,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people: fur Poster Font Text Photo caption neutral 31 black Woman
67512,img/67512.png,0,in alcohols defense i've made some pretty shitty decisions while sober,in alcohols defense i've made some pretty shitty decisions while sober funny Chimpanzee Organism Snout Photo caption 
83492,img/83492.png,0,"when someone starts acting all friendly, but you already know what they really are","when someone starts acting all friendly, but you already know what they really are funny Organism Plant Font Meter "
94617,img/94617.png,0,burning things that don't mean anything to you,burning things that don't mean anything to you newspapers burning Journalism election night United States Fire 
65320,img/65320.png,1,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years recruiter Public Relations Font Brand Public 
32765,img/32765.png,0,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime,if you outlaw abortions abortions will just happen illegally but if you outlaw guns we will all be safe from gun crime cat Hair coloring Hairstyle Cat Poster sad 35 white Woman
4326,img/04326.png,1,when the chow mein was on point but you kinda miss your cat,when the chow mein was on point but you kinda miss your cat eating Instant noodles Ramen Japanese Cuisine Noodle neutral 27 asian Man
65413,img/65413.png,0,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes socialite Robin Williams Photograph Getty Images  happy 42 white Man
76034,img/76034.png,1,my momma... momma says girls are the devil,"my momma... momma says girls are the devil kathy bates waterboy Kathy Bates Adam Sandler The Waterboy Robert Boucher, Jr. "
52986,img/52986.png,1,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel alex ve Human Vertebrate Mammal Facial hair happy 27 black Man
36981,img/36981.png,0,"when someone says, ""money can't buy happiness."" then explain these.","when someone says, ""money can't buy happiness."" then explain these. girl Ice Cream Photograph iStock Stock photography neutral 32 latino hispanic Woman"
63140,img/63140.png,0,and then i said homosexuals can go to heaven,and then i said homosexuals can go to heaven caramilk key Photo caption important Vacation Caramilk 
68307,img/68307.png,0,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16 happy friday funny funny Photo caption Forehead Text angry 47 white Man
75182,img/75182.png,0,what bomb,what bomb funny border collie T-shirt Border Collie Sleeve Product 
89610,img/89610.png,0,elon musk presents infinite energy source,elon musk presents infinite energy source photo caption Photo caption Gentleman Text Product 
69137,img/69137.png,0,new seat belt design 50% less accidents,new seat belt design 50% less accidents jew jitsu Font Product Brand Jewish people 
17829,img/17829.png,0,when you tell him he can't go to chic-fil-a on sundays. what do you mean?,when you tell him he can't go to chic-fil-a on sundays. what do you mean? imam Forehead Beard Font Photo caption fear 44 middle eastern Man
90165,img/90165.png,0,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs',it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs' cincinnati insurance company Insurance Perr&Knight New York State Bar Association Company happy 29 white Woman
37641,img/37641.png,1,when they asks why you dropped the muslim kid off from school to give the parents back their bomb,when they asks why you dropped the muslim kid off from school to give the parents back their bomb photo caption Stock photography Photograph  Getty Images 
32485,img/32485.png,0,when you floor it but your passengers arent ready,when you floor it but your passengers arent ready funny Floor Furniture  KBR 
78906,img/78906.png,0,you can't get her pregnant if she's a goat,you can't get her pregnant if she's a goat funny Central Asian Shepherd Dog Akbash Kangal Shepherd Dog Georgian Shepherd Dog 
41258,img/41258.png,0,you see that?? it means get the fuck back to the kitchen,you see that?? it means get the fuck back to the kitchen kitchen Kitchen Fire Fire Extinguisher Stove 
4296,img/04296.png,0,now imagine if native american cowboys rode bicycles,now imagine if native american cowboys rode bicycles poster Huey P. Newton Poster Image American Indian group neutral 28 white Man
56841,img/56841.png,0,not all of us are terrorists but all terrorists are one of us,not all of us are terrorists but all terrorists are one of us funny police Arthropod Insects Organism STX EU.TM ENERGY NR DL 
1658,img/01658.png,0,first rule of fight club.,first rule of fight club. happy clear skin Sun Cream Skin Face Skin care neutral 28 white Woman
85062,img/85062.png,1,who let this retard in this group,who let this retard in this group photo caption Portrait Stock photography Photograph Image neutral 28 middle eastern Man
89740,img/89740.png,1,africa 100 years ago africa today + aids,africa 100 years ago africa today + aids bank and investor Justin Onuekwusi Bank Financial services Investor 
53278,img/53278.png,0,*laughs in goat-fucker*,*laughs in goat-fucker* single fuck was given Goat Organism Snout Photo caption 
67159,img/67159.png,1,christianity making white people stupid for the past 2000 years,christianity making white people stupid for the past 2000 years photo caption Photography Stock photography iStock Image neutral 32 white Man
95683,img/95683.png,0,"and then i said, mr. president only targets there's no walmart's in north korea","and then i said, mr. president only targets there's no walmart's in north korea twin falls walmart  Walmart Walmart Supercenter Walmart "
85271,img/85271.png,0,a bad day for everyone including muslims defend homeland security a good day for us all in 2019,a bad day for everyone including muslims defend homeland security a good day for us all in 2019 photo caption United States هجمه Tehran United States House of Representatives 
16409,img/16409.png,0,hachimaki is a traditional headband worn by japanese men,hachimaki is a traditional headband worn by japanese men banzai charge Attack on Pearl Harbor Battle of Saipan World War II Banzai charge 
17504,img/17504.png,0,beach vibe,beach vibe vacation Spinal muscular atrophy Wheelchair Alexanders Digital Marketing Photograph 
62739,img/62739.png,0,lmao laugh my ass off,lmao laugh my ass off beauty Caitlyn Jenner Celebrity Keeping Up With the Kardashians Page Six neutral 50 white Woman
85421,img/85421.png,0,gays on their way home after pride week,gays on their way home after pride week community Pride Toronto LGBT community LGBT pride Community 
29731,img/29731.png,0,take me out for dinner first then you have my permission to play lol,take me out for dinner first then you have my permission to play lol bane and darth vader The Dark Knight Rises Bane Tom Hardy Batman 
74152,img/74152.png,0,i'd like to report hello 911 emergency? a misandry! yes this girl came out of nowhere and totally ignored my man feelings!,i'd like to report hello 911 emergency? a misandry! yes this girl came out of nowhere and totally ignored my man feelings! yo dawg i heard you Poster Photo caption Text Meter happy 31 white Man
61802,img/61802.png,1,black friday sale,black friday sale colonial america Colony of Virginia Jamestown Plymouth Colony Elizabeth Key Grinstead 
96143,img/96143.png,1,"roses are red, violets are blue mexicans are rapists, and so am i","roses are red, violets are blue mexicans are rapists, and so am i photo caption US President Politics Trump–Ukraine scandal  "
53714,img/53714.png,0,we are peaceful people,we are peaceful people beard India iStock Stock photography Motivational quote happy 40 indian Man
79358,img/79358.png,0,all walks of people can celebrate the gift of life,all walks of people can celebrate the gift of life asiatico down Down syndrome Syndrome Disability Intellectual disability happy 32 asian Man
34920,img/34920.png,1,the smell of not wearing deoderant,the smell of not wearing deoderant  Saudi Arabia Women's rights  Condición femenina 
63415,img/63415.png,0,when the pope addresses the people he does it with a smile,when the pope addresses the people he does it with a smile st. peter's basilica Gian Lorenzo Bernini Saint Peter's Square St. Peter's Basilica Facial expression sad 34 white Man
51734,img/51734.png,1,when you're shooting up the school and the cops shoot the black kid that's running away,when you're shooting up the school and the cops shoot the black kid that's running away spongebob on top of burger king Burger  Burger King Burger King 
80534,img/80534.png,1,they trained you to hate the only man with the balls to stand up to them,they trained you to hate the only man with the balls to stand up to them hitler eyes gif Mein Kampf Führerbunker Dictator Paintings by Adolf Hitler sad 31 white Man
61485,img/61485.png,0,"don't do the crime, if you can't do the time","don't do the crime, if you can't do the time cat Poster Cat Font Photo caption sad 33 black Man"
89603,img/89603.png,0,when you've had a long day but you need to but geroceries,when you've had a long day but you need to but geroceries vehicle Bank Financial institution Credit card Credit happy 32 middle eastern Woman
16784,img/16784.png,0,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human","o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human goat Goat Snout Photo caption Fauna "
80169,img/80169.png,1,(muslim noises),(muslim noises) fictional character Tusken Raiders Jawa Chewbacca Star Wars 
54936,img/54936.png,0,summers here lets swim,summers here lets swim smile iStock Stock photography Down syndrome Photograph happy 29 asian Woman
83290,img/83290.png,0,"first of all, take a moment to realize who the fuck you are talking to","first of all, take a moment to realize who the fuck you are talking to first i was like then Rock concert Song Concert Musical theatre happy 25 white Woman"
97816,img/97816.png,0,good skeleton,good skeleton gruseligsten orte der welt Stock photography iStock Image Phonk 
73562,img/73562.png,0,i just started a company selling landmines that look like prayer mats prophets are going through the roof,i just started a company selling landmines that look like prayer mats prophets are going through the roof چاقی و سیگار Obesity Smoking cessation Tobacco smoking Health 
42368,img/42368.png,1,"""radical"" islam? is there a kind that doesn't molest children and goats and behead people?","""radical"" islam? is there a kind that doesn't molest children and goats and behead people? sesame street sign The Muppets Grover Cookie Monster Sesame Workshop "
15743,img/15743.png,0,when you introduce someone to a new meme you like that?,when you introduce someone to a new meme you like that? beauty Camila Cabello Sex sexy  
96073,img/96073.png,1,"when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs","when you vent to a white person ughh, my mom pissed me off wanna kill her? there u go wit dat bs  Freddy Krueger Jason Voorhees Las Vegas Photography "
85362,img/85362.png,0,man getting arrested by the la pd,man getting arrested by the la pd funny pictures of cats Photo caption Cat funny Profession 
25968,img/25968.png,0,what! no i am not asian,what! no i am not asian 2010 John Lasseter Edwin Catmull Hollywood Palladium The 82nd Annual Academy Awards fear 28 white Man
40965,img/40965.png,0,obama voters,obama voters american recordings Speech Academic conference Audience Orator 
41568,img/41568.png,1,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic photo caption Disability Autistic child Stock photography Photograph sad 29 middle eastern Man
71289,img/71289.png,0,after smelling that home cooked meal,after smelling that home cooked meal kitteh Chimpanzee Organism Terrestrial animal Beak 
8172,img/08172.png,0,bosses be like when you coming in?,bosses be like when you coming in? cyclone gabrielle चक्रवात के बाद न्यूजीलैंड में बाढ़ का विकराल रूप 16 लाख लोग प्रभावित तीन की मौत Flood Stock photography Rain Cyclone Gabrielle 
60128,img/60128.png,1,don't know how to deal with black people but i guess i'll take a shot at it,don't know how to deal with black people but i guess i'll take a shot at it cat Army officer Security Military police Non-commissioned officer sad 29 white Man
84703,img/84703.png,0,"""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time?","""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time? gentleman Image Photograph Stock photography Photography "
4325,img/04325.png,0,its a 3-day weekend pace yourself,its a 3-day weekend pace yourself problem drinking Venom cocktail Alcohol poisoning Vodka Alcohol poisoning 
7258,img/07258.png,0,"some crazy rez girls be like: ""if you ever leave me, i'll punch myself in the face and tell cops you did it""","some crazy rez girls be like: ""if you ever leave me, i'll punch myself in the face and tell cops you did it"" photo caption Susan Boyle Zoolander 2 create Mezzo-soprano disgust 23 asian Man"
98764,img/98764.png,0,african kids dancing and celebrating,african kids dancing and celebrating skinny african Black-and-white Photograph Stock photography iStock 
4162,img/04162.png,0,one of the most brillant minds in science,one of the most brillant minds in science stephen hawking Stephen Hawking A Brief History of Time Physicist Stephen Hawking dies at 76 
6357,img/06357.png,0,it's time to stop this,it's time to stop this shoulder Dear Deidre Taobao Due Making money 
68947,img/68947.png,0,fuck the enemy so hard their eyebrows bleed,fuck the enemy so hard their eyebrows bleed head James N. Mattis United States United States Secretary of Defense  sad 44 white Man
25639,img/25639.png,1,why isn't my drain working? probably cause the pipe's black,why isn't my drain working? probably cause the pipe's black shoulder Stock photography iStock Image Photograph 
52738,img/52738.png,0,all part of satan's plan. the anti christ will come from this,all part of satan's plan. the anti christ will come from this rac route planner Cat Kitten Whiskers Photo caption 
47598,img/47598.png,1,"actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims","actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims poster Poster Illustration Image Fine Art America "
9716,img/09716.png,0,weeeee! im back home,weeeee! im back home army 75th Ranger Regiment United States Army United States Army Rangers  
8632,img/08632.png,1,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am","""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am friendship Braun Strowman Bray Wyatt WWE SmackDown WrestleMania "
78520,img/78520.png,0,run along now felicia you don't want to miss the water truck.....ya thirsty bitch,run along now felicia you don't want to miss the water truck.....ya thirsty bitch human Marilyn Monroe Celebrity Какой она была Sex symbol happy 31 white Woman
82763,img/82763.png,0,"--and if anything happens, the women are to blame -- that's right, it's their fault, definitely","--and if anything happens, the women are to blame -- that's right, it's their fault, definitely photograph Stock photography Photography Getty Images  fear 31 asian Man"
38427,img/38427.png,1,when you see another black person getting their ass whipped by the cops stop breaking the law,when you see another black person getting their ass whipped by the cops stop breaking the law hang in there baby friday's Human Facial hair Human behavior Hair angry 32 middle eastern Man
38156,img/38156.png,0,"we used to have safe neighborhoods now we have ""diversity""","we used to have safe neighborhoods now we have ""diversity"" restaurant on fire A Comprehensive Guide to Fire Safety Colin S. Todd Fire safety Fire "
62358,img/62358.png,0,when you enter the womens restroom by mistake,when you enter the womens restroom by mistake headgear Portrait Stock photography iStock Photograph 
48317,img/48317.png,0,dressed for sundays best,dressed for sundays best gentleman Portrait Stock photography Image Photography 
20759,img/20759.png,1,this steak is so black it stole my television,this steak is so black it stole my television hairstyle Photo caption Hairstyle Socialite Product neutral 35 white Man
76328,img/76328.png,0,broken dishwasher for sale or rent,broken dishwasher for sale or rent waste landfill Waste Landfill Recycling Scrap 
20879,img/20879.png,0,what does a baby from auschwitz look like?,what does a baby from auschwitz look like? photo caption  Getty Images Stock photography Human fear 39 white Man
62435,img/62435.png,1,wing wing wing herro? thats racist,wing wing wing herro? thats racist cat Cat Smile Forehead Face happy 44 black Man
62849,img/62849.png,1,cumshot on jewish girl face - 1943,cumshot on jewish girl face - 1943 soil Stock photography iStock Getty Images  
19586,img/19586.png,0,conjoined twins abby and brittany,conjoined twins abby and brittany laden and laleh Ladan Bijani Laleh Bijani Conjoined twins Ladan and Laleh Bijani neutral 31 middle eastern Man
84120,img/84120.png,0,when u tryin to be cute but she gotta make everything sexual,when u tryin to be cute but she gotta make everything sexual problem cat Cat Cat bite Tabby cat Kitten 
81630,img/81630.png,0,being disabled doesn't stop me,being disabled doesn't stop me shoulder Stock photography iStock Photograph  
41032,img/41032.png,0,going on vacation vs going back to work,going on vacation vs going back to work poster dating Photography Feeling Couple happy 28 white Woman
35910,img/35910.png,0,am i hearing the american people correctly you want to hand over all your means of protection and make it easier for terrorists to come into the country? gotcha!,am i hearing the american people correctly you want to hand over all your means of protection and make it easier for terrorists to come into the country? gotcha! public speaking Chuck Norris Conversation Orator Presentation neutral 46 latino hispanic Man
7591,img/07591.png,0,democrats claim daca kids shouldn't t have to pay for their parent's crimes.. ...but white people are still responsible for 17th century slave owners??,democrats claim daca kids shouldn't t have to pay for their parent's crimes.. ...but white people are still responsible for 17th century slave owners?? photo caption Learning Spanish important fundraiser  angry 27 white Man
62081,img/62081.png,1,well let me tell you something brother fuck niccfps,well let me tell you something brother fuck niccfps put me in coach T-shirt Facial hair Shirt Hair 
85923,img/85923.png,0,ford owner blew a rod wasnt talking about his engine,ford owner blew a rod wasnt talking about his engine gay films 2021 Gay man Couple Gay Short Films Homosexuality neutral 33 middle eastern Man
45912,img/45912.png,0,this offends me ban them do you agree?,this offends me ban them do you agree? sky Stock photography Birds Sky Image 
87031,img/87031.png,0,you funny mother fucker you!!,you funny mother fucker you!! drink Dentist Tooth Hoffman Estates Dental Professionals Dentistry happy 27 white Man
6483,img/06483.png,1,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~","one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~ beauty Riverside Aesthetic, Skin & Laser Beauty Microdermabrasion Skin care happy 27 white Woman"
64130,img/64130.png,0,the look on your face after killing someone!,the look on your face after killing someone! tom brady in court Tom Brady New England Patriots Deflategate Courtroom sketch neutral 29 white Man
31074,img/31074.png,0,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow photo caption Mega da Virada Gambling Mega-Sena Bingo angry 24 white Man
82637,img/82637.png,0,"""where you can get with that bull shit what is "" fuck outta here"" correct","""where you can get with that bull shit what is "" fuck outta here"" correct celebrity jeopardy Celebrity Jeopardy! Gentleman Tuxedo Meter angry 32 white Man"
12349,img/12349.png,1,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at? photo caption Gene Wilder Actor bound Conversation 
43128,img/43128.png,1,when the plantation owner trades you for a tractor w.t.f!!!,when the plantation owner trades you for a tractor w.t.f!!! human behavior Slavery Africa Image Painting 
29761,img/29761.png,0,ps4 playstation' vr required food simulator 18 18,ps4 playstation' vr required food simulator 18 18 drink Coffee Stock photography Robot Photography 
17495,img/17495.png,0,black men latin men asian men white men,black men latin men asian men white men technology team Team Management Business Leadership 
15409,img/15409.png,0,i'm awesome on the piano but i suck at singing,i'm awesome on the piano but i suck at singing elton john da Elton John Farewell Yellow Brick Road Elton John: Music Man Pop music angry 50 white Man
59317,img/59317.png,0,"it's okay honey,we stole what we could and we'll live way better than the fools who voted for us","it's okay honey,we stole what we could and we'll live way better than the fools who voted for us interaction First Lady First Lady Michelle Obama  First family of the United States "
78469,img/78469.png,1,when each letter is a mental disorder,when each letter is a mental disorder smile Sunglasses Glasses Human Product design 
12867,img/12867.png,1,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass","part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass photo caption Marcel Cerdan Jr. Tuileries Garden Fête foraine des Tuileries Stock photography "
26497,img/26497.png,0,people will do shit like this but lock their door when someone sketchy walk by,people will do shit like this but lock their door when someone sketchy walk by cat Lion Cat Mammal Organism 
65980,img/65980.png,0,i just ran over nancy pelosi you're welcome,i just ran over nancy pelosi you're welcome cat on a trip Cat Food Russian Blue Dog Siamese cat 
27139,img/27139.png,0,new military drone to fight isis it explodes on penatration,new military drone to fight isis it explodes on penatration darpa adapter Rising Powers in International Conflict Management: Converging and Contesting Approaches Photograph Image Amazon.com 
23690,img/23690.png,0,stop the racism.. we were all white once..,stop the racism.. we were all white once.. muscle Erection Semen Condom Penis 
64853,img/64853.png,0,the black ranger do you really think they were just talking about his costume? your argument it's completely valid!,the black ranger do you really think they were just talking about his costume? your argument it's completely valid! funny cats Human Product design Human behavior Product fear 33 white Man
1492,img/01492.png,0,i don't like the sun so i wear a visor,i don't like the sun so i wear a visor funny protective Headgear Water Personal protective equipment happy 29 asian Man
97542,img/97542.png,0,meanwhile at the isis strip club,meanwhile at the isis strip club human iStock Selfie Photograph Image happy 36 asian Woman
98561,img/98561.png,0,first they laugh then they imitate,first they laugh then they imitate pai vaidoso Shaving CENTURY 21 Elite Realty Image Beard 
18597,img/18597.png,0,they stole ma chickin i stole their life,they stole ma chickin i stole their life coyote proof fence Coyote Cat Dog Prairie dogs 
92467,img/92467.png,0,"musslamic democrat ilhan omar, has threatened members of congress she's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!","musslamic democrat ilhan omar, has threatened members of congress she's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now! forever alone meme Ilhan Omar Somalia rand paul quote Forehead fear 31 latino hispanic Man"
73204,img/73204.png,1,muslims in 2001 defund homeland security! muslim in congress 2019,muslims in 2001 defund homeland security! muslim in congress 2019 9 11 Osama bin Laden American Airlines Flight 77 September 11 al-Qaeda 
58604,img/58604.png,1,i got 99 problems and chromosomes are one,i got 99 problems and chromosomes are one down syndrome exercise Exercise Down syndrome Stock photography Arm neutral 30 white Man
93086,img/93086.png,1,sweden 2050 the muslim and african hordes execute the last real swede,sweden 2050 the muslim and african hordes execute the last real swede windsor safari park 1980s Windsor Safari Park Safari park LEGOLAND® Windsor Resort Park 
16278,img/16278.png,1,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was","i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was tiger bored Bengal tiger Siberian Tiger Sumatran tiger Big cat "
40932,img/40932.png,0,"when someone accuses you of being racist, but they don't realize you have a black friend i know someone","when someone accuses you of being racist, but they don't realize you have a black friend i know someone sleeve Stock photography Photograph Getty Images  "
96824,img/96824.png,0,there's no shame in having pride in who you are,there's no shame in having pride in who you are tree Germany Hate crime Sexual orientation Bisexuality 
92453,img/92453.png,0,when your boss volunteers you for the next suicide bombing,when your boss volunteers you for the next suicide bombing suit  Getty Images Photograph Stock photography angry 27 white Man
89162,img/89162.png,0,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?","""it's time for us to impeach this president"" ilhan omar should president trump be impeached? old absinthe house Old Absinthe House Bourbon Street Forehead Photo caption neutral 32 latino hispanic Woman"
82379,img/82379.png,1,there's so much white trash in this picture i barely know where to start!,there's so much white trash in this picture i barely know where to start! kid rock and britney spears Britney Spears Kid Rock American Music Awards Image happy 31 white Man
31765,img/31765.png,0,honestly i'm probably single because.. i never forwarded those chain messages in 2008,honestly i'm probably single because.. i never forwarded those chain messages in 2008 ator se beber nao case zach Zach Galifianakis The Hangover Alan Actor happy 31 white Man
72504,img/72504.png,1,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""","""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already"" confederate flag Flag Text Banner Line "
10492,img/10492.png,1,"""judgement day will not come until the muslims fight the jews and kill them","""judgement day will not come until the muslims fight the jews and kill them glasses Heart Stepstone Credit Heart health Health neutral 29 white Man"
67894,img/67894.png,1,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,what's the difference between a jew and a pizza a pizza doesn't scream in the oven photo caption Stock photography  SoundCloud Photograph 
78124,img/78124.png,1,"to see better, asians sometimes switch to fullscreen view","to see better, asians sometimes switch to fullscreen view photo caption Photo caption Product Photograph  "
48756,img/48756.png,0,no more excuses let's go out and celebrate,no more excuses let's go out and celebrate bandera de estados unidos United States Flag of the United States  Flag happy 42 white Woman
41803,img/41803.png,0,don't blame people for disappointing you blame yourself for trusting them,don't blame people for disappointing you blame yourself for trusting them madame tussauds Madame Tussauds Hollywood Madame Tussauds Hip hop music Wax sculpture sad 27 black Man
78465,img/78465.png,1,mohammed was a pedophile and a rapist true story,mohammed was a pedophile and a rapist true story beard Beard Human Stock photography Pakistanis angry 43 middle eastern Man
42015,img/42015.png,0,wow they are upset,wow they are upset beauty Product Purple Beauty Lips neutral 29 white Woman
67214,img/67214.png,0,"""do you have a moment to talk about bacon?""","""do you have a moment to talk about bacon?"" tree Photography Getty Images  Image "
37548,img/37548.png,0,i got some  down bitches i can call,i got some  down bitches i can call interaction Boyfriend Couple Husband Spouse neutral 28 white Man
73241,img/73241.png,0,men can be frustrating why can't i ever get a date i'm so lonely,men can be frustrating why can't i ever get a date i'm so lonely reduce depression Depression Omega 3 Clinical depression Therapy 
27816,img/27816.png,0,black people anything that doesn't belong to them,black people anything that doesn't belong to them hairstyle Benefiber Healthy Shape Prebiotic Fiber Supplement Powder Rabito Clinic Health Lifestyle happy 32 black Man
79613,img/79613.png,0,time to kill some motherfuckers!!,time to kill some motherfuckers!! yu no guy Microphone Facial hair Song Eyewear 
86051,img/86051.png,0,by cutting off their hands leopold ii of belgium massacred millions of africans,by cutting off their hands leopold ii of belgium massacred millions of africans king leopold ii of belgium Leopold II of Belgium Belgium just late 
3957,img/03957.png,0,lawn darts muslim style,lawn darts muslim style darts Darts Dartboard  Throwing 
18693,img/18693.png,0,when i grow up i want to be a doctor,when i grow up i want to be a doctor cute baby boy Al Rahim Masjid Baby name Image Infant neutral 20 asian Man
23061,img/23061.png,0,promises trump is going to be arrested gets arrested the day after it's confirmed trump isn't going to be arrested,promises trump is going to be arrested gets arrested the day after it's confirmed trump isn't going to be arrested michael avenatti style Michael Avenatti Supreme Court of the United States Trial Fraud fear 44 middle eastern Man
67809,img/67809.png,0,fuck tryin' to please people that can't be pleased life is too short!,fuck tryin' to please people that can't be pleased life is too short! man Stock photography Black-and-white Image Photograph sad 29 white Man
72893,img/72893.png,1,islam is the religion of peace! don't believe me? then i will blow you up,islam is the religion of peace! don't believe me? then i will blow you up crowd Neve Dekalim Katif Israeli disengagement from Gaza Photography neutral 29 white Man
